,kalimat_id,kata,sense,kalimat,freq
1677,945255,mata,100x,lembaga kursus mata pelajaran tersedia matematika fisika musik menggambar komputer lainlain,1
1678,945643,mata,1006,memandang rendah sebelah mata orang berposisi rendah,2
1679,945643,mata,100x,memandang rendah sebelah mata orang berposisi rendah,1
1680,947272,mata,1003,centime bahasa perancis sen dipakai bahasa inggris nama mata uang fraksi negaranegara pemakai bahasa perancis meliputi swiss aljazair belgia maroko perancis,1
1681,947272,mata,1003,centime bahasa perancis sen dipakai bahasa inggris nama mata uang fraksi negaranegara pemakai bahasa perancis,1
1682,947272,mata,100x,centime bahasa perancis sen dipakai bahasa inggris nama mata uang fraksi negaranegara pemakai bahasa perancis meliputi swiss aljazair belgia maroko perancis,1
1683,947344,mata,1001,monyet labalaba cokelat memiliki perut keputihan susunan kepalanya salah monyet labalaba lazim mata terkadang biru pucat,1
1684,947344,mata,1001,monyet labalaba cokelat memiliki perut keputihan susunan kepalanya salah monyet labalaba lazim mata terkada biru pucat,1
1685,947344,mata,1001,monyet labalaba cokelat memiliki perut keputihan susunan kepalanya salah monyet labalaba lazim mata terkada biru pucat,1
1686,947538,mata,1001,mangabey sanje cercocebus sanjei monyet dunia terancam kelompok mangabey berkelopak mata putih tanzania,2
1687,947538,mata,1001,mangabey sanje monyet dunia terancam kelompok mangabey berkelopak mata putih tanzania,1
1688,947593,mata,1003,tujuan utamanya stabilitas harga bertanggung mencetak mata uang nasional forint mengendalikan peredaran uang menetapkan suku bunga acuan bank sentral menerbitkan nilai tukar resmi mengelola cadangan devisa emas memengaruhi nilai tukar,1
1689,947593,mata,100x,tujuan utamanya stabilitas harga bertanggung mencetak mata uang nasional forint mengendalikan peredaran uang menetapkan suku bunga acuan bank sentral menerbitkan nilai tukar resmi mengelola cadangan devisa emas memengaruhi nilai tukar,2
1690,947709,mata,1006,salah saksi mata pasukan sekutu kamikaze menyerang pilot dikenal angkatan udara tentara kekaisaran jepang tanggal 21 oktober 1944,1
1691,947709,mata,100x,salah saksi mata pasukan sekutu kamikaze menyerang pilot dikenal angkatan udara tentara kekaisaran jepang tanggal 21 oktober 1944,1
1692,947709,mata,100x,salah saksi mata pasukan sekutu kamikaze menyerang pilot dikenal angkatan udara tentara kekaisaran jepang,1
1693,948051,mata,1003,kelompok partai konservatif menyukai isi perjanjian terkait penyatuan mata uang euro ketetapan sistem keamanan sosial,2
1694,948051,mata,100x,kelompok partai konservatif menyukai isi perjanjian terkait penyatuan mata uang euro ketetapan sistem keamanan sosial,1
1695,948371,mata,1003,pecunix mata uang emas digital didirikan 2002 simon davis,2
1696,948371,mata,100x,pecunix mata uang emas digital didirikan 2002 simon davis,1
1697,948386,mata,1001,burungburung anggota suku dicirikan lingkaran mata berwarna putih nama bahasa inggris whiteeye berasal abuabu,2
1698,948386,mata,1001,burungburung anggota suku dicirikan lingkaran mata berwarna putih abuabu,1
1699,948433,mata,1003,peseta mata uang catalunya 1850 spanyol didesimalkan,2
1700,948433,mata,100x,peseta mata uang catalunya 1850 spanyol didesimalkan,1
1701,948488,mata,1002,metode kumon mata pelajaran utama matematika pemahaman bacaan bahasa bahasa asing isi mata pelajaran pemahaman bacaan berbedabeda tergantung negaranya,1
1702,948488,mata,1003,metode kumon mata pelajaran utama matematika pemahaman bacaan bahasa bahasa asing isi mata pelajaran pemahaman bacaan berbedabeda tergantung negaranya,1
1703,948488,mata,1003,metode kumon mata pelajaran utama matematika pemahaman bacaan bahasa bahasa asing,1
1704,948721,mata,1003,franc cfp franc penggunaan seharihari mata uang jajahan perancis polinesia perancis kaledonia wallis futuna,1
1705,948721,mata,100x,franc cfp franc penggunaan seharihari mata uang jajahan perancis polinesia perancis kaledonia wallis futuna,1
1706,948721,mata,100x,franc cfp franc penggunaan seharihari mata uang jajahan prancis polinesia prancis kaledonia wallis futuna,1
1707,949975,mata,1002,acara menampilkan segmen pendidikan komedi meliputi mata pelajaran sejarah matematika geografi ilmu astronomi ilmuilmu sosial kali bentuk musik,1
1708,949975,mata,1003,acara menampilkan segmen pendidikan komedi meliputi mata pelajaran sejarah matematika geografi ilmu astronomi ilmuilmu sosial kali bentuk musik,1
1709,949975,mata,100x,acara menampilkan segmen pendidikan komedi meliputi mata pelajaran sejarah matematika geografi ilmu astronomi ilmuilmu sosial kali bentuk musik,1
1710,950180,mata,1002,seminar mempekerjakan guru teologi samping guru ahli pendidikan diadakan pembagian mata pelajaran guru,1
1711,950180,mata,1003,seminari mempekerjakan guru teologi samping guru ahli pendidikan diadakan pembagian mata pelajaran guru,1
1712,950180,mata,100x,seminari mempekerjakan guru teologi samping guru ahli pendidikan diadakan pembagian mata pelajaran guru,1
1713,950198,mata,1001,the cure rose garden disembunyikan mata manusia,2
1714,950198,mata,1006,the cure rose garden disembunyikan mata manusia,1
1715,950234,mata,1002,pati diangkat belanda memerintah masyarakat louhata beragama islam adam patty mata rumah kesaulija orang kaya,1
1716,950234,mata,1005,pati diangkat belanda memerintah masyarakat louhata beragama islam adam patty mata rumah kesaulija orang kaya,1
1717,950234,mata,100x,pati diangkat belanda memerintah masyarakat louhata beragama islam adam patty mata rumah kesaulija orang kaya,1
1718,950262,mata,1003,pemerintahan presiden sukarno menteri keuangan dirangkap menteri djuanda menurunkan nilai mata uang rp100000 rp50000 diturunkan nilainya rp100 rp50,1
1719,950262,mata,100x,pemerintahan presiden sukarno menteri keuangan dirangkap menteri djuanda menurunkan nilai mata uang rp100000 rp50000 diturunkan nilainya rp100 rp50,1
1720,950262,mata,100x,pemerintahan presiden sukarno menteri keuangan dirangkap menteri djuanda menurunkan nilai mata uang rp100000 rp50000 diturunkan nilainya rp10000 rp5000,1
1721,950578,mata,1001,pasukan wild geese panik monster berusaha menghancurkan markas hellsing seras kepanikannya salah monster ucapan alucard mata ketiganya,2
1722,950578,mata,100x,pasukan wild geese panik monster berusaha menghancurkan markas hellsing seras kepanikannya salah monster ucapan alucard mata ketiganya,1
1723,950613,mata,1002,sumber air minum berasal pdam sumur sungai mata air,2
1724,950613,mata,100d,sumber air minum berasal pdam sumur sungai mata air,1
1725,951110,mata,1003,modern berkembang kuta bali khaosan road bangkok jalan menawarkan serangkaian pelayanan membantu turis beranggaran rendah agen perjalanan toko buku penukaran mata uang binatu pub dll,2
1726,951110,mata,100x,modern berkembang kuta bali khaosan road bangkok jalan menawarkan serangkaian pelayanan membantu turis beranggaran rendah agen perjalanan toko buku penukaran mata uang binatu pub dll,1
1727,951477,mata,1002,layaknya sekolah filial pelajaran 19831984 proses pembelajaran status menumpang sd negeri 35 jembatan buai mata air,1
1728,951477,mata,100b,layaknya sekolah filial pelajaran 19831984 proses pembelajaran status menumpang sd negeri 35 jembatan buai mata air,1
1729,951477,mata,100d,layaknya sekolah filial pelajaran 19831984 proses pembelajaran status menumpang sd negeri 35 jembatan buai mata air,1
1730,951858,mata,1006,lapangan kasat mata mohon maaf pelaku memahami inti maksa asuransi syariah oknum melaksanakan prinsip syariat kaffah,1
1731,951858,mata,100x,lapangan kasat mata mohon maaf pelaku memahami inti maksa asuransi syariah oknum melaksanakan prinsip syariat kaffah,1
1732,951858,mata,100x,lapangan kasat mata mohon maaf pelaku memahami inti maksa asuransi syariah oknum melaksanakan prinsip syariat kaffah,1
1733,953820,membawa,3002,menetapkan catatan bebankeketinggian pesawat berbasis darat membawa 31205 14154 kg payload 8200 ft 2500 m tanggal 30 juli 1939,1
1734,953820,membawa,3002,menetapkan catatan bebankeketinggian pesawat berbasis darat membawa 31205 14154 kg payload 8200 ft 2500 m tanggal 30 juli 1939,2
1735,953890,membawa,3003,castro merencanakan serangan pemerintah menuduh politikus ortodoxo psp terlibat membawa 122 terdakwa penjara 21 september istana keadilan santiago,1
1736,953890,membawa,3004,castro muhgkin merencanakan serangan pemerintah menuduh politikus ortodoxo psp terlibat membawa 122 terdakwa penjara 21 september istana keadilan santiago,1
1737,953890,membawa,3006,castro merencanakan serangan pemerintah menuduh politikus ortodoxo psp terlibat membawa 122 terdakwa penjara 21 september istana keadilan santiago,1
1738,9539,atas,4401,oksigen terstimulasi radiasi ultraviolet membentuk ozon berkumpul lapisan atmosfer,1
1739,9539,atas,4402,oksigen terstimulasi radiasi ultraviolet membentuk ozon berkumpul lapisan atmosfer,2
1740,954306,membawa,3005,eric foner karya paine membentuk bahasa politik dirancang membawa politik masyarakat gaya sederhana mudah,1
1741,954306,membawa,3006,eric foner karya paine membentuk bahasa politik dirancang membawa politik masyarakat gaya sederhana mudah,1
1742,954306,membawa,3007,eric foner karya paine membentuk bahasa politik dirancang membawa politik masyarakat gaya sederhana mudah,1
1743,954891,membawa,3004,film selamat pagi malam membawa penonton keunikan kota jakarta matahari tenggelam cerita perempuan hidupnya berubah pertemuanpertemuan terencana malam melankolis jakarta,1
1744,954891,membawa,3004,film selamat pagi malam membawa penonton kedalam keunikan kota jakarta matahari tenggelam cerita perempuan hidupnya berubah pertemuanpertemuan terencana malam melankolis jakarta,1
1745,954891,membawa,3005,film selamat pagi malam membawa penonton kedalam keunikan kota jakarta matahari tenggelam cerita perempuan hidupnya berubah pertemuanpertemuan terencana malam melankolis jakarta,1
1746,954905,membawa,3001,talal abu rahma mewawancarai jamal dokternya membawa kamera sehari penembakan,2
1747,954905,membawa,3002,talal abu rahma mewawancarai jamal dokternya membawa kamera sehari penembakan dr ghadeel menyimpan fotofoto sinar x siku kanan panggul kanan jamal,1
1748,955047,membawa,3001,barubaru cuplikan berita tv rusia su34 membawa bom berpemandu kab500s satelit,1
1749,955047,membawa,3002,barubaru cuplikan berita tv rusia su34 membawa bom berpemandu kab500s satelit,2
1750,957085,membawa,3004,kapitalisme perbaikanperbaikan teknologi meningkatnya tingkat produktivitas menambah kekayaan materi nilai pakai masyarakat bersamaan mengurangi nilai ekonomi kekayaan merendahkan tingkat keuntungan kecenderungan membawa situasi ciri khas kapitalisme kemiskinan kelimpahan tepatnya krisis produksi konsumsi rendah,1
1751,957085,membawa,3004,kecenderungan membawa situasi ciri khas kapitalisme,1
1752,957085,membawa,3005,kapitalisme perbaikanperbaikan teknologi meningkatnya tingkat produktivitas menambah kekayaan materi nilai pakai masyarakat bersamaan mengurangi nilai ekonomi kekayaan merendahkan tingkat keuntungan kecenderungan membawa situasi ciri khas kapitalisme kemiskinan kelimpahan,1
1753,957282,membawa,3001,pertempuran hinata membawa toneri situs dimana bertemu jiwa hamura,1
1754,957282,membawa,3003,pertempuran hinata membawa toneri situs dimana bertemu jiwa hamura,2
1755,957489,membawa,3001,hermione menggunakannya membawa butuhkan perjalanan inggris berburu horcrux,1
1756,957489,membawa,3002,hermione menggunakannya membawa butuhkan perjalanan inggris berburu horcrux,2
1757,958188,membawa,3004,beth terry berdebat beth membawa terry,1
1758,958188,membawa,3006,beth terry berdebat beth membawa terry,2
1759,958959,membawa,3005,mewakili semangat inspirasional generasi muda membawa harapan keyakinan terhingga,1
1760,958959,membawa,3007,mewakili semangat inspirasional generasi muda membawa harapan keyakinan terhingga,2
1761,959522,membawa,3004,kesiasiaan melawan dominasi militer yuan menjadikannya sun membawa yuan proses berdirinya republik berdamai musuh potensialnya,1
1762,959522,membawa,3004,kesiasiaan melawan dominasi militer yuan menjadikannya sun membawa yuan proses berdirinya republik berdamai musuh potensialnya,1
1763,959522,membawa,3005,kesiasiaan melawan dominasi militer yuan menjadikannya sun membawa yuan proses berdirinya republik berdamai musuh potensialnya,1
1764,960096,membawa,3001,sam membawa peralatan kemah suzy membawa teropongnya enam buku anak kucingnya perekam bertenaga baterai milik adiknya,2
1765,960096,membawa,3002,sam membawa peralatan kemah suzy membawa teropongnya enam buku anak kucingnya perekam bertenaga baterai milik adiknya,1
1766,960799,membawa,3001,membawa 1000 naskah,2
1767,960799,membawa,3002,membawa 1000 naskah,1
1768,960820,membawa,3004,membawa perlindungan diyakini membawa keberuntungan kebahagiaan,1
1769,960820,membawa,3005,membawa perlindungan diyakini membawa keberuntungan kebahagiaan,2
1770,96113,baru,3901,kirakiraprecure à la mode karakter film,1
1771,96113,baru,3901,kirakira precure a la mode karakter film,1
1772,96113,baru,3901,all stars film crossover nonkanonik seri khususnyago princess precuremahou tsukai precuredankirakira precure a la mode karakter film,1
1773,962546,membawa,3001,membawa beban badan pesawat yg memproduksi daya angkat,2
1774,962546,membawa,3002,membawa beban badan pesawat yg memproduksi daya angkat,1
1775,963154,membawa,3004,desa tanggungan fasilitas pendidikan paudtk sdn smpn smkn dekatnya fasilitas pendidikan tergugah orang tua membawa pendidikan anakanak jenjang sdm desa tanggungan meningkat persaingan era modern,1
1776,963154,membawa,3007,dekatnya fasilitas pendidikan tergugah orang tua membawa pendidikan anakanak jenjang sdm desa tanggungan meningkat persaingan era modern,1
1777,963154,membawa,3007,desa tanggungan fasilitas pendidikan paudtk sdn smpn smkn dekatnya fasilitas pendidikan tergugah orang tua membawa pendidikan anakanak jenjang sdm desa tanggungan meningkat persaingan era modern,1
1778,96392,baru,3901,password terenkripsi versi 3,1
1779,96392,baru,3902,password terenkripsi versi 3,1
1780,96392,baru,3903,password terenkripsi versi 3,1
1781,964046,membawa,3002,austin ulang terburuknya bosnya ilmuwan gila tasha menyuruhnya membawa monster mumi tyrone manusia serigala uniqua vampir pablo laboratoriumnya,2
1782,964046,membawa,3002,austin ulang terburuknya bosnya ilmuwan gila tasha menyuruhnya membawa monster laboratoriumnya,1
1783,964857,membawa,3001,orang skandinavia menetap dakota minnesotta membawa resep ikan asap rebusan,2
1784,964857,membawa,3005,orang skandinavia menetap dakota minnesotta membawa resep ikan asap rebusan,1
1785,964989,membawa,3001,kehadiran tudo membawa warna tersendiri kampung tayung berusaha dingin memandangi tudo pakis lumo menyukai tudo berbaur orangorang,1
1786,964989,membawa,3004,kehadiran tudo membawa warna tersendiri kampung,1
1787,964989,membawa,3005,kehadiran tudo membawa warna tersendiri kampung tayung berusaha dingin memandangi tudo pakis lumo menyukai tudo berbaur orangorang,1
1788,965537,membawa,3002,mengambil penumpang kereta api tawang jaya semarang poncol pasar senen jakarta kereta api jalan kali sehari jam 1416 sore bojonegoro membawa 4 gerbong tawang jaya ditarik loko cc201,1
1789,965537,membawa,3002,mengambil penumpang kereta api tawang jaya semarang poncol pasarsenen jakartakereta api jalan kali sehariyaitu jam 1416 sore bojonegorodan membawa 4 gerbong tawang jayadan ditarik loko cc201,1
1790,965537,membawa,3002,kereta api jalan kali sehariyaitu jam 1416 sore bojonegorodan membawa 4 gerbong tawang jayadan ditarik loko cc201,1
1791,966307,membawa,3004,debut nya nba berhasil membawa timnya meraih kemenangan orlando magic skor 10086,2
1792,966307,membawa,3005,debut nya nba berhasil membawa timnya meraih kemenangan orlando magic skor 10086,1
1793,966741,membawa,3001,mengganti nama 20102011 acara garis perubahan mencolok format acara 2012 perbedaannya lawak khusus meniru acara acara pencarian bakat talkshow kuis pastinya diubah gaya lawak khas ovj segmen serbuh serangan subuh perubahan sistem menaruh benda koper dalang parto petunjuk menjawabnya membawa barang acaranya langsung batasan jam 4 pagi permainan bernama rodeo ovj pemain ovj memilih orang mewakili pemain berusaha terjatuh banteng mesin bergoyang lambat cepat 1 menit bertahan jatuh peserta disuruh memilih 3 kategori musik pengetahuan matematika kategori berisi 5 masingmasing bernilai 50 ribu rupiah peserta bertahan 1 menit peserta uang 1 juta rupiah peserta bertahan 1 menit pemain ovj bersangkutan disirami tepung hukumannya,1
